CustomerID,AveMonthSpend,BikeBuyer,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
20524,54,0,,Angelica,J,Jenkins,,6489 Palms,,Corvallis,Oregon,United States,97330,173-555-0120,4/5/1949,Partial College,Professional,F,S,1,2,1,2,73000
20525,95,0,,James,,Kumar,,9737 Boxwood Dr,,Bellflower,California,United States,90706,986-555-0139,8/22/1949,Bachelors,Management,M,M,1,0,1,2,102453
20526,45,0,,Brittany,,Alexander,,3106 Maywood Ln,,Lemon Grove,California,United States,91945,804-555-0125,5/27/1949,Partial College,Professional,F,S,1,0,1,2,53460
20527,58,0,,Sydney,A,Harris,,2601 D Bel Air Drive,,Newport Beach,California,United States,92625,433-555-0113,3/18/1949,Partial College,Professional,F,M,1,2,1,4,67453
20528,83,0,,Mason,T,Adams,,9127 Grenola Dr.,,Metchosin,British Columbia,Canada,V9,168-555-0134,10/5/1950,Partial High School,Skilled Manual,M,M,1,2,1,2,47347
20529,53,0,,Destiny,M,Jackson,,5024 Countrywood Ct.,,Bellingham,Washington,United States,98225,171-555-0158,11/27/1950,Partial College,Professional,F,S,0,2,1,2,76667
20531,96,0,,James,M,Young,,4295 Bentley St.,,Burlingame,California,United States,94010,149-555-0145,3/25/1950,Partial College,Professional,M,M,1,1,1,2,101930
20533,93,0,,Luis,,Perry,,2268 Cobblestone Ct,,Downey,California,United States,90241,714-555-0144,9/7/1950,Partial College,Professional,M,M,1,1,1,2,97810
20535,67,1,,Riley,T,Torres,,6142 Kentucky Drive,,La Jolla,California,United States,92806,485-555-0126,2/12/1950,Partial College,Professional,F,M,1,1,2,4,80524
20536,58,0,,Taylor,M,Gray,,3632 Bank Way,,San Gabriel,California,United States,91776,185-555-0180,2/10/1950,Bachelors,Management,F,S,1,1,1,3,106804
20537,83,1,,Thomas,,Evans,,492 Pierce Court,,Spring Valley,California,United States,91977,592-555-0142,5/15/1950,Bachelors,Management,M,S,1,1,1,3,124474
20538,59,0,,Hailey,R,Bennett,,3972 Almond Drive,,Tacoma,Washington,United States,98403,788-555-0196,8/16/1951,Partial College,Professional,F,M,1,1,1,2,74484
20539,91,0,,Luis,,Baker,,1178 Sandy Blvd.,,Yakima,Washington,United States,98901,263-555-0110,9/21/1951,Partial College,Professional,M,M,1,1,1,2,82212
20540,58,0,,Jasmine,,Flores,,4691 Frisbie Court,,Berkeley,California,United States,94704,139-555-0182,6/21/1951,Partial College,Professional,F,M,1,1,1,2,73984
20542,64,0,,Hailey,W,Green,,7315 W. Holly Drive,,Lincoln Acres,California,United States,91950,326-555-0172,5/8/1951,Partial College,Professional,F,M,1,2,1,2,83079
20544,93,0,,Dalton,,Hall,,7239 Green Leaf Drive,,Marysville,Washington,United States,98270,484-555-0195,10/26/1952,Partial High School,Skilled Manual,M,M,0,2,1,2,92656
20545,51,1,,Vanessa,,Butler,,8922 Preston Ct,,Kirkland,Washington,United States,98033,863-555-0184,8/21/1952,Partial High School,Skilled Manual,F,S,0,3,1,2,58243
20546,59,0,,Ruth,,Fernandez,,7239 Green Leaf Drive,,Burnaby,British Columbia,Canada,V3J 6Z3,701-555-0131,10/26/1952,High School,Professional,F,M,0,2,1,2,65399
20547,116,1,,Ethan,,Chen,,5960 Cross Road,# 20,Newton,British Columbia,Canada,V2M1N7,911-555-0117,9/7/1953,Partial College,Professional,M,M,1,1,3,4,98953
20548,155,1,,Phillip,S,Rodriguez,,Wallstr 348,,Berlin,Nordrhein-Westfalen,Germany,10501,1 (11) 500 555-0169,11/2/1957,High School,Professional,M,M,1,4,4,4,157117
20549,104,0,,Jennifer,D,Morris,,Auf dem Ufer 4,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0164,5/9/1957,Partial College,Professional,F,M,1,2,4,4,157000
20550,87,1,,Mohamed,,Pal,,3633 Stratton Circle,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0174,12/20/1957,Partial College,Professional,F,M,1,3,3,3,137701
20551,87,1,,Daisy,L,Blanco,,5018 Rio Blanco Dr.,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0113,5/8/1957,High School,Professional,F,M,1,4,3,3,123934
20552,99,1,,Heather,E,Liang,,6228 RaceCourt,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0167,2/20/1957,High School,Professional,F,M,1,3,4,4,139994
20553,134,0,,Damien,,Xie,,"1, allée des Princes",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0162,11/24/1956,Partial College,Professional,M,M,1,4,3,3,122845
20554,95,1,,Donna,S,Tang,,Lützowplatz 5938,,Berlin,Saarland,Germany,14197,1 (11) 500 555-0161,3/14/1956,High School,Professional,F,M,1,4,4,4,125413
20555,157,0,,Kelvin,V,Raje,,Parise Straße 1551,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0132,9/12/1956,High School,Professional,M,M,0,4,4,4,148927
20556,147,1,,Glenn,D,Sun,,Helsenbergbogen 2,,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0180,12/2/1956,High School,Professional,M,M,1,4,4,4,147461
20558,89,0,,Brianna,L,Stewart,,1996 Glenhaven Ave South,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0112,6/3/1956,Partial College,Professional,F,M,1,4,3,3,138854
20559,94,0,,Isabella,H,Diaz,,"4011, rue de Longchamp",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0183,10/20/1955,Partial College,Professional,F,M,1,4,4,4,133650
20560,95,0,,Mindy,,Raji,,Postfach 99 01 01,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0149,12/9/1955,Partial College,Professional,F,M,1,4,4,4,124515
20562,100,1,Mr.,Jim,,Rodman,,2377 Joyce Dr,,Esher-Molesey,England,United Kingdom,EM15,899-555-0100,9/13/1955,Partial College,Professional,F,M,1,3,4,4,138522
20564,129,1,,Jessie,,Gao,,6564 Bellwood Dr,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0114,10/28/1944,Bachelors,Management,M,S,0,3,4,4,163363
20565,96,1,,Tasha,,Yuan,,8624 Valley Blvd.,,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0178,5/11/1944,Bachelors,Management,F,M,1,4,4,4,153674
20566,143,0,,George,L,Mehta,,4848 Lighthouse Way,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0171,2/11/1945,Bachelors,Management,M,M,0,4,4,4,154582
20567,147,0,,Nicolas,P,Anand,,6154 Geneva Ave.,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0115,8/15/1945,Partial College,Professional,M,M,0,4,4,4,168854
20568,74,0,,Dustin,,Raji,,"36, avenue de la Gare",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0129,6/18/1946,Partial College,Professional,M,M,0,2,0,5,118557
20569,88,1,,Patricia,,Patel,,1192 A St.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0114,11/19/1946,Partial College,Professional,F,M,1,4,4,4,133096
20570,145,1,,George,L,Martinez,,6155 Hawkridge Terr.,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0168,8/11/1946,Partial College,Professional,M,M,1,4,4,4,165575
20571,87,1,,Allison,D,Gray,,7735 Mt Hood Circle,,York,England,United Kingdom,YO15,1 (11) 500 555-0145,10/12/1946,Bachelors,Management,F,S,0,4,4,4,134983
20572,69,0,,Caroline,,Diaz,,Erlenweg 74,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0111,7/24/1953,Partial College,Professional,F,M,1,2,2,4,95634
20573,76,0,,Megan,K,Ward,,"96, rue Maillard",,Versailles,Yveline,France,78000,1 (11) 500 555-0117,5/24/1953,Partial College,Professional,F,M,1,1,2,4,122624
20574,151,0,,Brett,A,Patel,,Curieweg 2,,München,Hamburg,Germany,80074,1 (11) 500 555-0176,11/14/1954,Partial College,Professional,M,M,1,4,4,4,166658
20575,102,1,,Stacey,,Cai,,6183 Pinecrest Rd.,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0184,3/15/1954,High School,Professional,F,M,1,2,5,5,134198
20576,155,1,,Johnathan,,Kapoor,,797 Seascape Circle,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0174,6/26/1954,High School,Professional,M,S,0,2,5,5,168094
20577,105,0,,Sheila,,Romero,,4864 A St.,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0181,11/27/1954,High School,Professional,F,M,1,2,5,5,133191
20578,145,1,,Martin,N,Kapoor,,"40, rue des Bouchers",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0115,3/1/1953,Bachelors,Management,M,M,0,3,4,4,115484
20579,92,1,,Alexandra,C,King,,"55, rue de Longchamp",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0118,9/2/1953,Partial College,Professional,F,M,1,4,4,4,110526
20580,90,0,,Ernest,L,Huang,,"28bis, boulevard du Montparnasse",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0126,3/15/1952,Partial College,Professional,M,S,1,2,1,4,112659
20581,64,0,,Ruth,E,Sanchez,,"23, rue de Linois",,Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0195,11/15/1952,Partial College,Professional,F,M,0,2,1,4,103320
20583,60,1,,Kristen,L,Wang,,Am Kreuz 123,,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0120,9/20/1951,High School,Professional,F,M,1,2,1,4,80492
20584,96,1,,Molly,,Schmidt,,Auf der Krone 4224,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0144,4/26/1951,Partial College,Professional,F,S,1,2,5,5,131589
20585,98,1,,Emily,,Lee,,9600 Sweeney Road,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0118,5/19/1951,High School,Professional,F,M,1,3,5,5,127468
20586,97,1,,Clayton,,Zhao,,"996, rue Maillard",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0161,10/17/1950,High School,Management,M,M,1,3,1,4,133370
20587,137,1,,Shannon,L,Johnston,,"21, avenue de l´ Union Centrale",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0191,10/27/1950,Partial College,Management,M,M,1,4,4,4,118782
20588,101,1,,Nancy,M,Raman,,4295 Bentley St.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0116,3/25/1950,Partial College,Management,F,M,1,4,5,5,127359
20589,66,0,,Mackenzie,M,Rogers,,"57, rue Lafayette",,Roubaix,Nord,France,59100,1 (11) 500 555-0111,11/27/1949,High School,Management,F,M,1,3,1,5,108536
20590,139,0,,Todd,,Zhang,,Marienplatz 25,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0119,3/19/1949,Partial College,Management,M,M,1,4,4,4,121519
20591,100,1,,Kara,,Tang,,Heiderweg 4982,,München,Hamburg,Germany,80074,1 (11) 500 555-0172,3/16/1949,High School,Management,F,M,1,3,5,5,120110
20592,165,1,,Jorge,J,Liu,,399 Orange Street,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0195,9/21/1949,High School,Management,M,M,1,4,5,5,162086
20593,95,0,,Joel,M,Jordan,,"21, avenue de la Gare",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0154,10/23/1948,High School,Management,M,M,1,4,1,5,117551
20595,59,1,,Karla,R,Andersen,,"65, boulevard Tremblay",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0181,5/2/1948,High School,Management,F,S,1,4,1,5,109200
20596,103,1,,Janet,B,Ramos,,2815 Poor Ridge Court,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0159,8/17/1948,Bachelors,Professional,F,M,1,4,5,5,141063
20597,50,0,,Carly,,Beck,,"2454, rue Lamarck",,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0188,10/26/1947,Partial High School,Skilled Manual,F,M,0,2,0,5,86657
20598,161,0,,Jackson,A,Powell,,Heiderplatz 918,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0150,5/21/1947,Partial High School,Professional,M,M,1,0,5,5,130119
20599,162,1,,Kyle,,Wang,,5404 Panoramic Ave,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0131,6/12/1947,High School,Management,M,M,0,4,5,5,164874
20600,80,0,,Dennis,J,Hu,,2383 Mt. Davidson Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0120,1/28/1975,Bachelors,Professional,M,S,0,2,0,0,130393
20601,49,0,,Carrie,R,Munoz,,5558 Kaitlin Pl.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0120,4/8/1976,Bachelors,Professional,F,M,1,3,0,0,88041
20602,76,1,,Casey,,Moreno,,557 Diver Way,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0142,8/27/1976,Bachelors,Professional,M,S,0,3,0,0,95336
20603,70,0,,Henry,L,Sullivan,,4429 Pine Creek Way,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0186,1/3/1976,Bachelors,Professional,M,S,1,3,0,0,92270
20604,74,1,,Harold,J,Martinez,,4302 Oakleaf Ct.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0159,4/13/1974,Bachelors,Professional,M,S,0,4,0,0,105926
20605,79,1,,Kevin,F,Yang,,6155 Vista Oak Dr,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0152,2/3/1975,Bachelors,Professional,M,S,1,3,0,0,145271
20606,50,0,,Jocelyn,,Coleman,,756 Palm Dr,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0137,7/26/1974,Bachelors,Professional,F,M,1,4,0,0,85856
20607,53,1,,Donna,A,Raje,,2341 Lindley Ct,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0115,10/19/1974,Bachelors,Professional,F,S,1,3,0,0,97724
20609,156,1,,Fernando,M,Bryant,,1790 Holton Court,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0160,4/5/1973,High School,Management,M,M,1,2,5,5,110733
20610,162,1,,Jessie,,Zhou,,537 Panoramic Avenue,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0155,3/10/1973,Partial College,Management,M,M,1,3,5,5,144584
20611,106,1,,Carla,A,Sullivan,,4976 Norris Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0162,10/19/1973,Partial College,Management,F,M,0,3,5,5,128168
20612,168,1,,Colin,J,Yang,,3230 Virginia Hills,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0158,5/1/1973,Partial College,Management,M,M,1,3,5,5,170456
20613,104,1,,Lindsay,L,Raje,,9856 Gonzalez Ct.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0162,10/14/1973,Partial College,Management,F,M,1,3,5,5,132210
20614,152,1,,Gregory,,Shan,,2801 San Ramon Road,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0188,7/5/1973,Partial College,Management,M,S,1,3,5,5,170868
20616,95,1,,Kristi,,Serrano,,8027 Blue Cr,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0148,2/12/1973,Partial High School,Professional,F,S,1,4,5,5,136125
20617,87,1,,Chloe,L,Johnson,,8966 Keywood Ct,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0112,5/28/1972,High School,Management,F,S,1,3,5,5,100495
20618,51,0,,Marie,V,Rubio,,3563 Mulberry,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0123,7/15/1971,Bachelors,Professional,F,S,1,4,0,0,100866
20619,77,1,,Maurice,C,Raji,,8831 Cloverleaf Circle,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0115,5/11/1971,Bachelors,Professional,M,S,0,4,0,0,124964
20620,55,0,,Victoria,J,Cook,,6526 Edie Ct.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0167,2/4/1971,Bachelors,Professional,F,S,0,3,0,0,117638
20622,165,1,,Jerome,L,Suarez,,5585 Antone Court,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0193,7/3/1972,Partial High School,Professional,M,M,1,4,5,5,165475
20623,105,1,,Ruth,,Garcia,,4210 Band Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0197,6/1/1972,High School,Management,F,M,1,4,5,5,141908
20624,94,1,,Deborah,,Shan,,1162 Park Glenn,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0159,4/15/1971,High School,Management,F,S,1,3,5,5,105293
20625,156,1,,Rafael,J,Yuan,,7393 N Ranchford Court,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0156,5/13/1971,High School,Management,M,M,1,3,5,5,107730
20626,160,1,,Jarrod,,Sara,,7820 S. Rising Ave,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0141,2/14/1971,High School,Management,M,M,1,4,5,5,118780
20628,159,1,,Rodney,J,Gutierrez,,6841 Monti Dr.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0187,11/25/1970,Partial High School,Professional,M,S,1,4,5,5,154167
20629,108,1,,Bonnie,,Raje,,8162 Olympic Dr.,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0112,3/2/1970,Partial High School,Professional,F,M,1,4,5,5,127683
20631,154,1,,Gerald,E,Dominguez,,4998 Tahoe Place,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0171,10/16/1970,Bachelors,Professional,M,S,1,4,5,5,174337
20632,122,1,,Marcus,R,Stewart,,4900 La Salle St.,,Victoria,British Columbia,Canada,V8V,233-555-0162,8/5/1964,Partial College,Professional,M,S,1,1,3,4,110791
20634,73,1,,Stephanie,V,Bryant,,5651 San Benito Drive,,Seattle,Washington,United States,98104,741-555-0155,8/7/1964,Partial College,Professional,F,M,1,0,2,5,108514
20635,119,1,,Nathan,J,Young,,4935 Balhan Drive,,Walla Walla,Washington,United States,99362,365-555-0181,5/9/1964,Bachelors,Management,M,M,1,4,2,3,164666
20637,108,0,,John,,Brown,,1283 Cowell Rd.,,Daly City,California,United States,94015,186-555-0112,6/10/1956,Partial College,Professional,M,M,1,1,2,3,101171
20638,81,0,,Thomas,C,Collins,,6299 Bourton Ct.,,Downey,California,United States,90241,540-555-0118,8/11/1956,Partial College,Professional,M,S,1,2,0,3,126515
20639,76,0,,Emily,A,Ross,,6261 Amador Ct.,,Woodburn,Oregon,United States,97071,125-555-0125,6/19/1956,Partial College,Professional,F,M,0,0,2,3,95836
20640,94,0,,Noah,S,Turner,,4858 Charlotte Ave,,El Cajon,California,United States,92020,142-555-0112,6/1/1956,Partial College,Professional,M,M,0,0,1,2,110285
20641,57,0,,Isabella,P,Robinson,,3532 St. Andrews Drive,,Long Beach,California,United States,90802,130-555-0131,2/23/1956,Partial College,Professional,F,S,1,0,1,2,96982
20642,60,0,,Patricia,,Prasad,,2947 Vine Lane,,Beaverton,Oregon,United States,97005,101-555-0161,11/4/1956,Partial College,Professional,F,S,1,1,1,2,96181
20643,52,0,,Abigail,,Patterson,,324 Woodbury Place,,Imperial Beach,California,United States,91932,132-555-0110,1/15/1934,Bachelors,Management,F,M,1,1,0,4,112045
20644,95,0,,Patrick,,Brooks,,4480 Armstrong Rd.,,National City,California,United States,91950,972-555-0145,2/17/1934,Graduate Degree,Management,M,S,0,3,2,2,174604
20645,82,0,,Xavier,,Stewart,,5900 Cleveland Rd.,,Tacoma,Washington,United States,98403,590-555-0190,3/7/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,105854
20646,79,0,,Ryan,E,Chen,,5457 Chrislend Court,,Woodburn,Oregon,United States,97071,493-555-0113,5/24/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,101963
20647,83,0,,Jared,,Bailey,,4330 Reliz Valley Road,,Concord,California,United States,94519,150-555-0162,1/15/1972,Graduate Degree,Professional,M,M,1,0,0,1,100817
20648,82,0,,Jordan,E,Mitchell,,8646 Olivera,,La Jolla,California,United States,92806,393-555-0162,12/2/1972,Graduate Degree,Professional,M,M,1,0,0,1,113967
20649,51,1,,Natalie,,Ramirez,,3200 Wren Ave.,#107,San Gabriel,California,United States,91776,191-555-0178,6/13/1972,Graduate Degree,Professional,F,S,1,0,0,2,95912
20650,90,0,,Bryan,J,Gray,,3852 Northridge Dr.,,Colma,California,United States,94014,178-555-0147,1/24/1970,Bachelors,Skilled Manual,M,M,1,0,1,1,56326
20651,85,0,,Timothy,J,Cooper,,3331 Buchanan St.,,Westminster,British Columbia,Canada,V3L 1H4,912-555-0115,8/23/1970,Bachelors,Skilled Manual,M,M,1,0,1,1,59194
20652,52,1,,Amanda,,Scott,,3465 Fitzpatrick Drive,,Seattle,Washington,United States,98104,605-555-0150,1/6/1970,Bachelors,Skilled Manual,F,M,1,0,1,1,43382
20653,56,0,,Jessica,,White,,3095 Wildewood Dr.,,San Carlos,California,United States,94070,522-555-0124,3/4/1970,Bachelors,Skilled Manual,F,M,1,0,1,1,52021
20654,54,1,,Taylor,,Murphy,,3805 Halfmoon Court,,Novato,California,United States,94947,556-555-0130,5/7/1970,Bachelors,Skilled Manual,F,M,1,0,1,1,52311
20656,82,1,,Marcus,L,Perry,,8501 Second Ave.,,Sooke,British Columbia,Canada,V0,237-555-0115,4/21/1970,Graduate Degree,Professional,M,M,1,0,0,1,113696
20657,94,1,,Blake,A,Russell,,866 San Tanderz Dr.,,Newport Beach,California,United States,92625,516-555-0137,6/25/1969,Bachelors,Skilled Manual,M,S,1,0,2,2,71431
20658,56,0,,Kaylee,E,Campbell,,5 View Dr.,,Concord,California,United States,94519,113-555-0189,2/12/1971,Graduate Degree,Professional,F,M,1,0,0,2,104036
20659,86,0,,Xavier,J,Baker,,5271 St. George Court,,Imperial Beach,California,United States,91932,943-555-0190,3/7/1971,Graduate Degree,Professional,M,M,1,0,0,3,130758
20660,55,0,,Christina,,Cox,,9741 Limeridge Drive,,Puyallup,Washington,United States,98371,480-555-0190,10/19/1969,Graduate Degree,Professional,F,M,1,0,0,1,103377
20661,55,0,,Taylor,E,Diaz,,9277 Country View Lane,,Burbank,California,United States,91502,856-555-0125,10/7/1969,Graduate Degree,Professional,F,M,1,0,0,1,105238
20662,70,0,,Taylor,J,Perry,,5670 Bel Air Dr.,,Milwaukie,Oregon,United States,97222,937-555-0134,12/14/1968,Bachelors,Skilled Manual,F,M,1,0,2,2,82486
20665,98,1,,James,C,Evans,,4123 Lakehurst Dr.,,Oak Bay,British Columbia,Canada,V8P,726-555-0110,8/21/1968,Bachelors,Skilled Manual,M,S,1,1,2,2,97988
20666,58,1,,Lacey,,Rai,,5692 Gill Drive,,Berkeley,California,United States,94704,172-555-0161,10/7/1968,Bachelors,Skilled Manual,F,S,1,1,2,2,64604
20667,63,1,,Jodi,C,Pal,,9635 Rock Oak Road,,Bremerton,Washington,United States,98312,901-555-0178,12/27/1968,Bachelors,Skilled Manual,F,S,1,1,2,2,76408
20668,64,1,Mr.,Eric,,Rothenberg,,9277 Country View Lane,,Concord,California,United States,94519,326-555-0100,10/7/1968,Bachelors,Skilled Manual,F,S,0,1,2,2,83781
20669,45,1,,Rachel,C,Ross,,4519 Sequoia Drive,,Shawnee,British Columbia,Canada,V9B 5T2,792-555-0116,4/7/1967,Bachelors,Professional,F,S,1,1,0,0,42459
20670,52,1,,Julia,A,Cox,,1362 Geary Road,,Victoria,British Columbia,Canada,V8V,647-555-0111,3/12/1970,Graduate Degree,Professional,F,M,1,0,0,1,84431
20671,85,0,,Ronald,,Sanchez,,182 Perry Way,,Berkeley,California,United States,94704,187-555-0159,2/13/1970,Graduate Degree,Professional,M,M,1,0,0,4,124634
20672,77,0,,Fernando,,Ross,,4002 Fawn Glen Circle,,Concord,California,United States,94519,816-555-0117,3/7/1970,Graduate Degree,Professional,M,S,1,0,0,4,113181
20673,87,0,,Dylan,A,Washington,,2296 Rapallo Lane,,Novato,California,United States,94947,524-555-0198,10/23/1970,Graduate Degree,Professional,M,M,1,0,0,4,119855
20674,99,1,,Samuel,T,Butler,,8986 Hummingbird Ct,,Bellingham,Washington,United States,98225,886-555-0112,2/26/1967,Bachelors,Skilled Manual,M,S,0,1,2,2,75329
20675,58,1,,Natalie,M,Martin,,1788 Camino Verde,,Lake Oswego,Oregon,United States,97034,764-555-0123,11/2/1967,Bachelors,Skilled Manual,F,S,0,1,2,2,52101
20676,122,1,,Carlos,C,Parker,,22 Fillet Ave.,,Beverly Hills,California,United States,90210,937-555-0143,9/21/1966,Bachelors,Skilled Manual,M,M,1,0,3,3,108456
20677,75,1,,Trinity,,Bailey,,2 Raymond Dr,,Grossmont,California,United States,91941,195-555-0117,8/13/1966,Bachelors,Skilled Manual,F,S,1,0,3,3,74928
20678,75,1,,Martha,,Lin,,8422 Castle Rock,,Burbank,California,United States,91502,112-555-0161,3/27/1966,Bachelors,Skilled Manual,F,S,1,1,3,3,93524
20679,84,1,,Dakota,D,Jenkins,,6711 Frayne Ct.,,Burnaby,British Columbia,Canada,V3J 6Z3,997-555-0196,5/14/1966,Graduate Degree,Professional,M,M,1,0,0,0,105469
20680,50,1,,Ashley,,Anderson,,1867 Buchanan Rd.,,Port Hammond,British Columbia,Canada,V6B 3P7,883-555-0115,7/19/1966,Graduate Degree,Professional,F,S,1,0,0,0,107278
20681,146,1,,Walter,L,Moreno,,3413 Sequoia Woods Pl.,,Burlingame,California,United States,94010,508-555-0110,4/28/1969,Graduate Degree,Professional,M,S,1,2,5,5,112385
20682,92,0,,John,F,Davis,,6011 Driftwood Dr.,,Grossmont,California,United States,91941,595-555-0117,10/16/1969,Graduate Degree,Professional,M,M,1,0,0,2,145994
20683,53,0,,Amanda,A,Mitchell,,9636 Gatter Court,,Imperial Beach,California,United States,91932,142-555-0190,8/21/1969,Graduate Degree,Professional,F,M,1,0,0,3,112886
20684,52,0,,Olivia,A,Lee,,4778 Geary Road,,La Jolla,California,United States,92806,725-555-0167,1/28/1969,Graduate Degree,Professional,F,M,1,0,0,3,108172
20685,53,0,,Mariah,,Powell,,6011 Lindenwood Drive,,Bellflower,California,United States,90706,395-555-0118,1/1/1965,Bachelors,Professional,F,M,0,1,0,0,59073
20686,73,0,,Lucas,,Nelson,,8634 Valley Blvd.,,Los Angeles,California,United States,90012,152-555-0143,4/7/1965,Bachelors,Professional,M,S,1,1,0,0,70959
20687,44,1,,Rebecca,,Campbell,,9750 W. Watson Court,,Lake Oswego,Oregon,United States,97034,318-555-0114,2/4/1965,Bachelors,Professional,F,S,0,1,0,0,59949
20688,111,1,,Steven,A,Ramirez,,5046 Queens Road,,Everett,Washington,United States,98201,677-555-0129,9/11/1965,Bachelors,Skilled Manual,M,M,1,1,3,3,53402
20690,110,1,,Nathaniel,,Torres,,4062 Highland Circle,,San Gabriel,California,United States,91776,850-555-0132,11/4/1965,Bachelors,Skilled Manual,M,M,1,2,3,3,61510
20691,86,0,,Eduardo,,Smith,,3424 Rambling Lane,,Langley,British Columbia,Canada,V3A 4R2,577-555-0129,2/14/1965,Graduate Degree,Professional,M,M,1,0,0,0,114580
20692,86,1,,John,H,Lewis,,8321 Marina Lakes Dr.,,Oakland,California,United States,94611,399-555-0132,12/6/1965,Graduate Degree,Professional,M,M,1,0,0,0,113264
20693,74,1,,Zachary,L,Perry,,5545 Clown Court,,Yakima,Washington,United States,98901,375-555-0149,9/10/1965,Graduate Degree,Professional,M,S,0,1,0,0,115558
20694,143,1,,Daniel,,Anderson,,3330 Hawes Street,,N. Vancouver,British Columbia,Canada,V7L 4J4,984-555-0147,4/12/1964,Bachelors,Skilled Manual,M,M,1,2,4,4,97986
